# Weather station Nizhny Novgorod (airport), Russia, WMO_ID=27553,selection from 01.01.2021 till 31.12.2021, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=27553&lang=en
#
"Local time in Nizhny Novgorod (airport)";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"10.01.2021 03:00";"-5.8";"750.7";"758.2";"";"92";"Wind blowing from the north-east";"3";"5";"6";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Shower(s).";"Snow and/or other types of solid precipitation";"";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"7.0";"-6.9";"";"";"";"";"";"";
"10.01.2021 00:00";"-6.0";"751.9";"759.4";"";"93";"Wind blowing from the north-east";"3";"4";"7";"100%.";"Snow shower(s), slight. ";"Shower(s).";"Snow and/or other types of solid precipitation";"";"";"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.";"100%.";"200-300";"";"";"3.7";"-6.9";"";"";"";"";"";"";
"09.01.2021 21:00";"-6.1";"753.1";"760.7";"";"90";"Wind blowing from the east-northeast";"5";"7";"8";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Rain.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"200-300";"";"";"10.0";"-7.5";"";"";"";"";"";"";
"09.01.2021 18:00";"-6.0";"753.8";"761.4";"";"88";"Wind blowing from the east-northeast";"4";"6";"7";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"-4.3";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"10.0";"-7.7";"Trace of precipitation";"12";"";"";"";"";
"09.01.2021 15:00";"-5.5";"754.5";"762.0";"";"83";"Wind blowing from the east";"3";"";"6";"100%.";"State of sky on the whole unchanged. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"10.0";"-7.9";"";"";"";"";"";"";
"09.01.2021 12:00";"-5.0";"755.1";"762.6";"";"85";"Wind blowing from the east-southeast";"3";"4";"5";"100%.";"State of sky on the whole unchanged. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"9.0";"-7.1";"";"";"";"";"";"";
"09.01.2021 09:00";"-4.7";"754.9";"762.4";"";"89";"Wind blowing from the east";"2";"3";"";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"200-300";"";"";"8.0";"-6.2";"";"";"";"";"";"";
"09.01.2021 06:00";"-4.4";"754.2";"761.7";"";"91";"Wind blowing from the east";"2";"3";"";"100%.";"State of sky on the whole unchanged. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"-4.7";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"200-300";"";"";"10.0";"-5.6";"0.7";"12";"";"";"Even layer of loose dry snow covering ground completely.";"17.0";
"09.01.2021 03:00";"-4.2";"753.9";"761.4";"";"91";"Wind blowing from the east-northeast";"2";"3";"";"100%.";"Snow not falling as shower(s). ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"10.0";"-5.4";"";"";"";"";"";"";
"09.01.2021 00:00";"-4.1";"753.8";"761.3";"";"91";"Wind blowing from the east";"2";"3";"";"100%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"200-300";"";"";"10.0";"-5.3";"";"";"";"";"";"";
"08.01.2021 21:00";"-4.3";"753.4";"760.9";"";"89";"Wind blowing from the east";"3";"4";"6";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Shower(s).";"Snow and/or other types of solid precipitation";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"10.0";"-5.8";"";"";"";"";"";"";
"08.01.2021 18:00";"-4.6";"754.0";"761.5";"";"91";"Wind blowing from the east";"3";"";"";"100%.";"Continuous fall of snowflakes, moderate at time of observation. ";"Shower(s).";"Snow and/or other types of solid precipitation";"";"-4.2";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"2.0";"-5.8";"1.0";"12";"";"";"";"";
"08.01.2021 15:00";"-4.6";"754.9";"762.4";"";"91";"Wind blowing from the east-northeast";"2";"";"5";"100%.";"Continuous fall of snowflakes, moderate at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"200-300";"";"";"1.4";"-5.8";"";"";"";"";"";"";
"08.01.2021 12:00";"-4.3";"755.8";"763.3";"";"88";"Wind blowing from the east";"2";"3";"";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"200-300";"";"";"8.0";"-6.0";"";"";"";"";"";"";
"08.01.2021 09:00";"-5.3";"756.6";"764.2";"";"89";"Wind blowing from the south-east";"2";"4";"4";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"10.0";"-6.8";"";"";"";"";"";"";
"08.01.2021 06:00";"-5.9";"757.2";"764.8";"";"91";"Wind blowing from the south-east";"2";"3";"3";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"-6.4";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"5.0";"-7.1";"2.0";"12";"";"";"Even layer of loose dry snow covering ground completely.";"15.0";
"08.01.2021 03:00";"-6.2";"757.9";"765.5";"";"91";"Wind blowing from the south-southeast";"2";"3";"3";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"5.0";"-7.4";"";"";"";"";"";"";
"08.01.2021 00:00";"-6.4";"758.4";"766.0";"";"93";"Wind blowing from the south-southeast";"1";"2";"3";"100%.";"Continuous fall of snowflakes, moderate at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"100-200";"Altostratus opacus or Nimbostratus.";"";"1.8";"-7.3";"";"";"";"";"";"";
"07.01.2021 21:00";"-6.3";"758.7";"766.3";"";"93";"Wind blowing from the south-southeast";"1";"2";"3";"100%.";"Continuous fall of snowflakes, moderate at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"200-300";"Altostratus opacus or Nimbostratus.";"";"1.8";"-7.2";"";"";"";"";"";"";
"07.01.2021 18:00";"-6.3";"759.0";"766.6";"";"92";"Wind blowing from the south-east";"2";"3";"4";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"-6.3";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"200-300";"";"";"8.0";"-7.4";"Trace of precipitation";"12";"";"";"";"";
"07.01.2021 15:00";"-6.8";"759.3";"766.9";"";"95";"variable wind direction";"1";"2";"3";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"200-300";"";"";"10.0";"-7.5";"";"";"";"";"";"";
"07.01.2021 12:00";"-8.0";"760.4";"768.1";"";"94";"Wind blowing from the south";"2";"3";"3";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"8.0";"-8.8";"";"";"";"";"";"";
"07.01.2021 09:00";"-13.7";"760.6";"768.5";"";"89";"Calm, no wind";"0";"";"";"100%.";"State of sky on the whole unchanged. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"50%.";"600-1000";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"";"10.0";"-15.1";"";"";"";"";"";"";
"07.01.2021 06:00";"-13.4";"761.1";"768.9";"";"89";"Wind blowing from the south-southwest";"1";"1";"4";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"-14.6";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"10.0";"-14.8";"0.3";"12";"";"";"Even layer of loose dry snow covering ground completely.";"14.0";
"07.01.2021 03:00";"-13.5";"761.5";"769.4";"";"90";"variable wind direction";"1";"1";"4";"100%.";"State of sky on the whole unchanged. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"60%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"10.0";"-14.8";"";"";"";"";"";"";
"07.01.2021 00:00";"-10.7";"761.6";"769.4";"";"91";"Wind blowing from the south";"2";"3";"5";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"300-600";"Altostratus opacus or Nimbostratus.";"";"9.0";"-11.9";"";"";"";"";"";"";
"06.01.2021 21:00";"-11.5";"761.4";"769.2";"";"89";"Wind blowing from the south";"3";"3";"5";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"90  or more, but not 100%";"300-600";"Altostratus opacus or Nimbostratus.";"";"10.0";"-12.9";"";"";"";"";"";"";
"06.01.2021 18:00";"-9.5";"761.7";"769.4";"";"82";"Wind blowing from the south-southwest";"3";"4";"6";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Snow and/or other types of solid precipitation";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"-4.1";"Stratocumulus other than Stratocumulus cumulogenitus.";"90  or more, but not 100%";"300-600";"Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.";"";"10.0";"-12.1";"Trace of precipitation";"12";"";"";"";"";
"06.01.2021 15:00";"-6.9";"761.6";"769.3";"";"67";"Wind blowing from the east-southeast";"2";"4";"5";"100%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"300-600";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"10.0";"-12.1";"";"";"";"";"";"";
"06.01.2021 12:00";"-7.2";"762.8";"770.5";"";"75";"Wind blowing from the south-southeast";"3";"5";"5";"100%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.";"10.0";"-11.0";"";"";"";"";"";"";
"06.01.2021 09:00";"-6.3";"763.4";"771.1";"";"85";"Wind blowing from the south-southeast";"3";"4";"7";"100%.";"  Diameter of glaze deposit is 1 mm.";"";"";"-6.3";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"50%.";"300-600";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"-8.4";"";"";"";"";"";"";
"06.01.2021 06:00";"-4.1";"764.0";"771.6";"";"86";"Wind blowing from the south";"3";"6";"6";"100%.";"  Diameter of glaze deposit is 1 mm.";"";"";"-4.1";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"10.0";"-6.1";"Trace of precipitation";"12";"";"";"Even layer of compact or wet snow covering ground completely.";"14.0";
"06.01.2021 03:00";"-3.8";"765.0";"772.6";"";"91";"Wind blowing from the south";"3";"5";"5";"100%.";"  Diameter of glaze deposit is 1 mm.";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"200-300";"";"";"10.0";"-5.0";"";"";"";"";"";"";
"06.01.2021 00:00";"-2.7";"765.8";"773.4";"";"94";"Wind blowing from the south-southeast";"1";"2";"3";"100%.";"  Diameter of glaze deposit is 1 mm.";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"9.0";"-3.5";"";"";"";"";"";"";
"05.01.2021 21:00";"-2.4";"765.8";"773.4";"";"97";"Wind blowing from the south";"2";"3";"5";"100%.";"Drizzle (not freezing) or snow grains not falling as shower(s).  Diameter of glaze deposit is 1 mm.";"Drizzle.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"9.0";"-2.8";"";"";"";"";"";"";
"05.01.2021 18:00";"-1.8";"766.0";"773.6";"";"98";"Wind blowing from the south-southeast";"1";"2";"4";"100%.";"Drizzle, freezing, slight. ";"Snow and/or other types of solid precipitation";"Drizzle.";"";"-1.2";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"200-300";"";"";"2.4";"-2.1";"2.0";"12";"";"";"";"";
"05.01.2021 15:00";"-1.7";"766.4";"774.0";"";"95";"Wind blowing from the south-southwest";"3";"3";"4";"100%.";"Drizzle, freezing, slight. ";"Shower(s).";"Snow and/or other types of solid precipitation";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"200-300";"";"";"9.0";"-2.4";"";"";"";"";"";"";
"05.01.2021 12:00";"-1.4";"766.6";"774.2";"";"92";"Wind blowing from the south-east";"2";"3";"3";"100%.";"State of sky on the whole unchanged. ";"Shower(s).";"Snow and/or other types of solid precipitation";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"200-300";"";"";"10.0";"-2.5";"";"";"";"";"";"";
"05.01.2021 09:00";"-2.4";"766.8";"774.4";"";"97";"Wind blowing from the south-east";"2";"2";"3";"100%.";"Snow shower(s), moderate or heavy. ";"Shower(s).";"Snow and/or other types of solid precipitation";"";"";"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.";"100%.";"200-300";"";"";"2.0";"-2.8";"";"";"";"";"";"";
"05.01.2021 06:00";"-2.6";"766.7";"774.3";"";"95";"variable wind direction";"1";"2";"4";"100%.";"Snow shower(s), slight. ";"Shower(s).";"Snow and/or other types of solid precipitation";"-2.8";"";"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.";"100%.";"300-600";"";"";"4.4";"-3.3";"1.0";"12";"";"";"Even layer of loose dry snow covering ground completely.";"13.0";
"05.01.2021 03:00";"-2.7";"767.1";"774.7";"";"94";"Wind blowing from the south-southeast";"2";"3";"4";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Shower(s).";"Snow and/or other types of solid precipitation";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"10.0";"-3.5";"";"";"";"";"";"";
"05.01.2021 00:00";"-2.7";"767.2";"774.8";"";"96";"variable wind direction";"1";"2";"7";"100%.";"Continuous fall of snowflakes, slight at time of observation. ";"Shower(s).";"Snow and/or other types of solid precipitation";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"300-600";"";"";"7.0";"-3.2";"";"";"";"";"";"";
